Scenario,lambda,env.beta,seed,sigma2x,kappa,nsamp,npres,uns_nsamp,Model,MAE,correlation,worst,best,tot_cpu,sim
Large,-3,1.2,195311,1,0.05,200,40,360,correlationbias_uns,0.334494794,0.904569199,"21, 61, 81, 141, 221, 301, 361, 381, 101, 41, 261, 321, 121, 161, 181, 201, 241, 341","1, 41, 81, 101, 121, 141, 201, 241, 261, 321, 341, 21, 161, 181, 361, 381, 61, 281, 301",60.30480886,17
Large,-3,1.2,622137,1,0.05,200,15,160,structured,0.58880432,0.199995217,"1, 81, 21, 61, 101, 121, 161, 181, 241, 381, 141, 201, 221, 261, 281, 301, 321, 341, 361","41, 101, 121, 161, 221, 261, 281, 1, 81, 141, 201, 321, 341, 381, 21, 181, 301",143.0760334,18
Large,-3,1.2,622137,1,0.05,200,15,160,unstructured,1.871708656,0.30893376,"61, 121, 141, 201, 221, 281, 301, 381, 41","1, 81, 21, 101, 161, 181, 241, 321, 261, 281, 341, 361",22.15245509,18
Large,-3,1.2,622137,1,0.05,200,15,160,joint,0.828367103,0.326985478,"1, 61, 81, 121, 141, 221, 301, 381, 101, 161, 241, 321, 261, 281, 341","1, 21, 41, 81, 101, 121, 161, 181, 241, 261, 281, 321, 341, 361, 61, 141, 201, 221, 301, 381",50.67700601,18
Large,-3,1.2,622137,1,0.05,200,15,160,unstructuredcov,2.961637575,0.494198057,"1, 41, 61, 101, 121, 141, 201, 221, 241, 281, 301, 321, 381, 361, 161","1, 81, 21, 101, 161, 181, 241, 321, 141, 201, 221, 261, 281, 301, 341, 361, 381, 41",33.55282378,18
Large,-3,1.2,622137,1,0.05,200,15,160,jointcov,0.499523554,0.541043716,"1, 61, 141, 321, 381, 21, 101, 181, 241, 201, 221, 261, 281, 301, 341, 361","21, 121, 261, 301, 361, 381, 1, 41, 61, 141, 161, 321, 341, 101, 281, 81, 181, 221, 241",88.03336573,18
Large,-3,1.2,622137,1,0.05,200,15,160,covariate,0.627970028,-0.029980356,"1, 81, 61, 101, 121, 161, 181, 241, 321, 381, 141, 201, 221, 261, 281, 301, 361, 341","1, 21, 41, 81, 101, 121, 141, 161, 181, 221, 261, 281, 321, 361, 201, 341, 381",26.32850862,18
Large,-3,1.2,622137,1,0.05,200,15,160,covariatebias,0.626569522,0.018781612,"1, 81, 21, 61, 101, 161, 181, 241, 321, 381, 141, 201, 221, 261, 281, 301, 341, 361","1, 21, 41, 81, 101, 121, 141, 161, 181, 201, 221, 261, 321, 341, 381, 61, 281, 301",23.58807492,18
Large,-3,1.2,622137,1,0.05,200,15,160,correlation_str,0.582279261,0.248294216,"1, 61, 81, 141, 381, 101, 121, 161, 201, 241, 321, 181, 221, 261, 281, 301, 361, 341","1, 21, 81, 101, 121, 161, 181, 261, 281, 301, 321, 361, 381, 61, 141, 221, 201, 341",63.10820937,18
Large,-3,1.2,622137,1,0.05,200,15,160,correlation_uns,0.972406035,0.314402888,"1, 61, 81, 141, 221, 301, 381, 101, 161, 181, 241, 321, 261, 341","1, 21, 41, 101, 121, 181, 201, 241, 261, 281, 321, 341, 361, 61, 141, 221, 301, 381",63.10820937,18
Large,-3,1.2,622137,1,0.05,200,15,160,correlationbias_str,0.576611042,0.255884051,"1, 61, 81, 381, 101, 121, 161, 181, 201, 241, 141, 221, 261, 281, 301, 321, 341, 361","21, 81, 101, 121, 141, 161, 241, 261, 281, 301, 361, 381, 61, 201, 221, 321, 341, 1, 41, 181",54.01199031,18
Large,-3,1.2,622137,1,0.05,200,15,160,correlationbias_uns,0.503719276,0.557874489,"1, 61, 381, 21, 101, 141, 161, 181, 241, 201, 221, 261, 281, 301, 321, 341, 361, 41","21, 101, 121, 141, 161, 261, 281, 301, 361, 381, 41, 321, 1, 221, 81, 341",54.01199031,18
Large,-3,1.2,852773,1,0.05,200,28,172,structured,0.687170574,0.619534258,"1, 41, 61, 81, 101, 121, 141, 181, 201, 281, 321, 361, 161, 221, 341, 21, 241, 261, 381","1, 61, 141, 221, 341, 381, 21, 101, 201, 281, 301, 81, 161, 181, 241, 261, 321, 41, 121",130.7575524,19
Large,-3,1.2,852773,1,0.05,200,28,172,unstructured,2.511364336,-0.110140485,"61, 141, 221, 301, 361, 381, 41, 121, 201, 281","1, 81, 101, 161, 181, 241, 261, 321, 341, 21",21.68973732,19
Large,-3,1.2,852773,1,0.05,200,28,172,joint,0.9836311,0.076588177,"1, 61, 81, 141, 221, 321, 41, 161, 241, 301, 381, 121, 201","21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 281, 341, 361, 301, 381",59.48615718,19
Large,-3,1.2,852773,1,0.05,200,28,172,unstructuredcov,4.818501985,0.498582065,"61, 141, 221, 301, 381, 41, 121, 201, 281, 241, 1, 81, 161","41, 61, 81, 101, 121, 141, 181, 201, 281, 361, 221, 321, 341, 1, 21, 381",38.07364345,19
Large,-3,1.2,852773,1,0.05,200,28,172,jointcov,0.570922834,0.679779081,"41, 61, 81, 121, 141, 201, 281, 361, 101, 181, 261, 221, 301, 341, 1, 21, 381","1, 21, 61, 81, 141, 161, 221, 381, 201, 281, 301, 321, 361, 241, 121, 341",70.7319932,19
Large,-3,1.2,852773,1,0.05,200,28,172,covariate,0.571323767,0.603468857,"41, 61, 121, 141, 201, 221, 281, 321, 361, 381, 1, 81, 161, 241, 261, 21, 101, 301","21, 81, 101, 141, 161, 261, 341, 1, 121, 201, 221, 61, 241, 321, 381, 41, 181, 281, 301, 361",21.00438619,19
Large,-3,1.2,852773,1,0.05,200,28,172,covariatebias,0.59885114,0.614469364,"41, 61, 81, 121, 141, 201, 221, 281, 321, 361, 381, 1, 161, 241, 261, 21, 101, 301","1, 81, 141, 341, 21, 41, 121, 201, 221, 301, 101, 161, 241, 261, 321, 381, 61, 281",20.64678836,19
Large,-3,1.2,852773,1,0.05,200,28,172,correlation_str,0.536827381,0.650423176,"41, 61, 121, 141, 201, 221, 281, 361, 381, 1, 81, 161, 181, 261, 321, 301, 21, 101, 341","21, 81, 101, 141, 161, 241, 341, 1, 121, 201, 221, 301, 181, 261, 321, 41, 61, 281",65.90713763,19
Large,-3,1.2,852773,1,0.05,200,28,172,correlation_uns,1.511217896,-0.086586859,"61, 81, 141, 221, 301, 321, 381, 1, 161, 241","41, 61, 101, 121, 141, 181, 201, 261, 281, 341, 361, 21, 221, 301, 381",65.90713763,19
Large,-3,1.2,852773,1,0.05,200,28,172,correlationbias_str,0.549636284,0.720465722,"41, 61, 81, 121, 141, 201, 221, 281, 361, 1, 101, 161, 181, 261, 301, 341, 21, 381","1, 21, 61, 81, 141, 161, 221, 241, 201, 281, 301, 381, 101, 181, 321, 41, 121, 341",51.91996026,19
Large,-3,1.2,852773,1,0.05,200,28,172,correlationbias_uns,0.605059687,0.610280309,"41, 61, 81, 101, 121, 141, 181, 201, 281, 361, 261, 221, 301, 341, 1, 21, 381","1, 21, 61, 81, 161, 221, 241, 301, 361, 381, 121, 141, 201, 281, 321, 341",51.91996026,19
Large,-3,1.2,243678,1,0.05,200,36,223,structured,0.699650124,0.693369134,"41, 101, 121, 181, 261, 301, 341, 381, 21, 321, 1, 81, 161, 241","61, 141, 161, 221, 241, 301, 321, 361, 1, 41, 81, 121, 201, 281, 381, 181, 261",159.5309863,20
Large,-3,1.2,243678,1,0.05,200,36,223,unstructured,2.368205911,0.156155229,"141, 221, 301, 381, 41, 61, 121, 201, 281, 361","101, 161, 241, 321, 341, 1, 21, 81, 181, 261",32.88034821,20
Large,-3,1.2,243678,1,0.05,200,36,223,joint,1.050062513,0.347859926,"161, 221, 241, 301, 321, 341, 381, 1, 21, 61, 81, 101, 141","1, 41, 61, 121, 201, 281, 341, 361, 101, 181, 261, 21, 221, 301",60.76390696,20
Large,-3,1.2,243678,1,0.05,200,36,223,unstructuredcov,4.18707363,0.854969773,"1, 161, 221, 301, 381, 41, 61, 121, 141, 201, 281, 361, 181, 261","21, 41, 61, 101, 121, 181, 201, 261, 281, 341, 321, 1, 81, 161, 361, 221, 301, 381",34.09174109,20
Large,-3,1.2,243678,1,0.05,200,36,223,jointcov,0.477329806,0.876838695,"1, 101, 181, 201, 261, 281, 301, 341, 381, 21, 61, 121, 141, 221, 321, 81, 161, 241","21, 41, 81, 101, 161, 181, 201, 221, 241, 261, 321, 361, 1, 121, 281, 381, 61, 141",63.33052301,20
Large,-3,1.2,243678,1,0.05,200,36,223,covariate,0.633096611,0.741139007,"1, 41, 121, 141, 201, 301, 341, 381, 21, 101, 321, 81, 161, 181, 241, 261, 281, 361","21, 61, 101, 121, 141, 161, 181, 201, 241, 261, 281, 361, 381, 1, 41, 81, 221, 301, 341",18.59927201,20
Large,-3,1.2,243678,1,0.05,200,36,223,covariatebias,0.632982749,0.744477393,"41, 121, 141, 261, 301, 341, 381, 21, 101, 321, 1, 81, 161, 181, 201, 241, 281, 361","21, 61, 81, 121, 141, 161, 181, 201, 241, 261, 281, 321, 361, 1, 41, 221, 301, 381, 101, 341",19.95889497,20
Large,-3,1.2,243678,1,0.05,200,36,223,correlation_str,0.574829635,0.802104114,"1, 41, 121, 141, 301, 341, 381, 21, 61, 101, 221, 321, 81, 161, 181, 201, 241, 261, 281, 361","21, 41, 61, 101, 141, 181, 201, 241, 261, 281, 301, 321, 361, 1, 81, 121, 161, 381, 221, 341",66.8704834,20
Large,-3,1.2,243678,1,0.05,200,36,223,correlation_uns,1.255398093,0.185883719,"161, 221, 241, 301, 321, 381, 1, 21, 61, 81, 121, 141, 201","1, 41, 61, 121, 201, 281, 341, 361, 21, 101, 181, 261, 141, 221, 301",66.8704834,20
Large,-3,1.2,243678,1,0.05,200,36,223,correlationbias_str,0.527188171,0.850103797,"1, 41, 101, 121, 181, 261, 281, 301, 341, 381, 21, 61, 141, 221, 321, 81, 161, 201, 241, 361","21, 61, 101, 121, 181, 241, 261, 321, 361, 1, 81, 161, 281, 301, 381, 141, 221, 41, 341",53.47319317,20
Large,-3,1.2,243678,1,0.05,200,36,223,correlationbias_uns,0.497707123,0.858582636,"1, 21, 101, 181, 201, 261, 281, 301, 341, 381, 61, 121, 141, 221, 321, 81, 161","21, 81, 101, 161, 181, 201, 241, 261, 301, 321, 361, 1, 41, 121, 341, 381, 61, 141, 221, 281",53.47319317,20
Large,-3,1.2,788339,1,0.05,200,40,399,structured,0.737799815,0.572554696,"21, 61, 101, 141, 161, 181, 221, 241, 261, 321, 341, 1, 81, 361, 41, 121, 201, 281, 301","41, 121, 201, 281, 361, 61, 141, 221, 341, 381, 1, 81, 101, 181, 261, 301, 21, 161, 241, 321",112.392652,21
Large,-3,1.2,788339,1,0.05,200,40,399,unstructured,2.161486472,0.23514968,"41, 61, 121, 141, 221, 301, 381, 361, 201","21, 81, 101, 161, 241, 261, 321, 341, 1, 181",35.55604315,21
Large,-3,1.2,788339,1,0.05,200,40,399,joint,0.98660415,0.389816762,"41, 61, 141, 221, 241, 301, 321, 381, 1, 21, 81, 101, 161, 181, 261, 201","1, 21, 41, 101, 181, 261, 281, 121, 201, 341, 361, 221, 301",61.7800622,21
Large,-3,1.2,788339,1,0.05,200,40,399,unstructuredcov,3.953667493,0.858734304,"1, 41, 61, 81, 121, 141, 221, 301, 321, 381, 161, 201, 241","21, 101, 181, 241, 261, 321, 341, 361, 1, 41, 81, 161, 201, 281, 121, 141, 221, 301",37.31806946,21
Large,-3,1.2,788339,1,0.05,200,40,399,jointcov,0.447978904,0.874433928,"21, 101, 141, 181, 221, 241, 261, 301, 321, 341, 361, 1, 41, 81, 161, 61, 281, 381, 121, 201","1, 81, 101, 121, 201, 241, 281, 321, 361, 381, 41, 161, 221, 341, 181, 21, 141, 261, 301",65.88978529,21
Large,-3,1.2,788339,1,0.05,200,40,399,covariate,0.528585573,0.797434611,"41, 141, 221, 241, 321, 341, 1, 21, 81, 101, 161, 181, 261, 281, 301, 361, 121, 201","21, 81, 101, 161, 181, 241, 281, 301, 321, 1, 121, 201, 341, 361, 381, 41, 141, 221, 261",23.18013263,21
Large,-3,1.2,788339,1,0.05,200,40,399,covariatebias,0.570699636,0.78923995,"21, 101, 141, 181, 221, 241, 261, 321, 341, 1, 81, 161, 361, 41, 121, 201, 281, 301","1, 21, 41, 81, 101, 121, 201, 381, 221, 281, 361, 141, 161, 261, 301, 321, 181, 341",19.05928898,21
Large,-3,1.2,788339,1,0.05,200,40,399,correlation_str,0.470722348,0.844294027,"21, 41, 61, 101, 141, 221, 241, 321, 341, 1, 81, 161, 181, 261, 281, 301, 361, 381, 121, 201","1, 21, 81, 101, 161, 181, 281, 321, 381, 121, 201, 221, 301, 341, 41, 61, 241, 261, 141",60.96379375,21
Large,-3,1.2,788339,1,0.05,200,40,399,correlation_uns,1.215602731,0.262384932,"61, 141, 221, 241, 301, 321, 341, 1, 21, 81, 101, 161, 181, 261, 381","41, 121, 181, 201, 281, 361, 101, 261, 341, 21, 221, 301",60.96379375,21
Large,-3,1.2,788339,1,0.05,200,40,399,correlationbias_str,0.459774145,0.863343848,"21, 61, 101, 141, 181, 221, 241, 261, 301, 321, 341, 1, 81, 161, 281, 361, 381, 41, 121, 201","1, 41, 81, 101, 121, 161, 201, 281, 321, 361, 381, 221, 341, 181, 241, 261, 301, 21, 141",58.59499002,21
Large,-3,1.2,788339,1,0.05,200,40,399,correlationbias_uns,0.466697866,0.862280328,"21, 61, 101, 141, 181, 221, 241, 261, 301, 321, 341, 361, 1, 41, 81, 161, 281, 381, 121, 201","1, 81, 101, 121, 161, 201, 241, 281, 321, 361, 381, 41, 221, 341, 181, 141, 301",58.59499002,21
Large,-3,1.2,426496,1,0.05,200,30,290,structured,0.621191284,0.764438366,"1, 21, 61, 101, 141, 181, 221, 261, 301, 321, 341, 361, 381, 41, 81, 161, 241, 201, 281","41, 81, 161, 241, 321, 341, 21, 61, 121, 141, 181, 201, 221, 261, 361, 101, 281, 301, 381",41.72694397,22
Large,-3,1.2,426496,1,0.05,200,30,290,unstructured,2.067645371,0.453044258,"61, 141, 221, 301, 361, 381, 41, 281","1, 21, 81, 161, 241, 321, 341, 101, 181, 261",34.84225368,22
Large,-3,1.2,426496,1,0.05,200,30,290,joint,0.89953444,0.505569101,"61, 141, 161, 221, 241, 301, 321, 381, 1, 81, 281, 341","41, 101, 121, 181, 341, 21, 201, 261, 281, 361, 381, 141, 221, 301",64.07857323,22
Large,-3,1.2,426496,1,0.05,200,30,290,unstructuredcov,3.870692378,0.868545029,"1, 81, 161, 221, 241, 261, 301, 321, 341, 361, 381, 61, 141, 101","21, 41, 121, 141, 241, 321, 1, 81, 101, 161, 181, 201, 261, 281, 301, 361, 381, 61, 221, 341",35.62560463,22
Large,-3,1.2,426496,1,0.05,200,30,290,jointcov,0.456925765,0.862974699,"1, 61, 141, 221, 261, 301, 321, 341, 381, 81, 161, 241, 281","1, 81, 101, 121, 141, 201, 241, 21, 221, 301, 341, 61, 161, 281, 321, 361, 261",62.59148097,22
Large,-3,1.2,426496,1,0.05,200,30,290,covariate,0.586857103,0.775569137,"61, 101, 141, 221, 261, 301, 321, 341, 361, 1, 41, 81, 161, 181, 241, 381, 201, 281","21, 41, 81, 121, 141, 161, 241, 261, 321, 61, 101, 181, 201, 221, 281, 361, 341, 381",19.171731,22
Large,-3,1.2,426496,1,0.05,200,30,290,covariatebias,0.58698043,0.775762405,"61, 101, 141, 221, 261, 301, 321, 341, 361, 1, 41, 81, 161, 181, 241, 381, 201, 281","21, 41, 81, 121, 141, 161, 241, 261, 321, 61, 101, 181, 201, 221, 281, 361, 341",18.94899154,22
Large,-3,1.2,426496,1,0.05,200,30,290,correlation_str,0.593428202,0.726201825,"61, 141, 221, 241, 261, 301, 321, 381, 1, 81, 101, 161, 181, 281, 341","41, 81, 101, 121, 321, 201, 261, 301, 381, 61, 141, 181, 281, 341, 161, 241, 361",64.69945979,22
Large,-3,1.2,426496,1,0.05,200,30,290,correlation_uns,0.948432337,0.477228083,"61, 141, 161, 221, 241, 301, 321, 381, 1, 81","41, 101, 121, 181, 341, 21, 201, 261, 281, 361, 381, 141, 221, 301",64.69945979,22
Large,-3,1.2,426496,1,0.05,200,30,290,correlationbias_str,0.463054135,0.859675829,"1, 61, 141, 221, 261, 301, 321, 341, 361, 381, 81, 101, 161, 241, 21, 281","21, 81, 101, 121, 141, 161, 201, 261, 281, 321, 1, 221, 41, 181, 61",57.57803607,22
Large,-3,1.2,426496,1,0.05,200,30,290,correlationbias_uns,0.458821976,0.87657519,"1, 61, 81, 141, 221, 261, 301, 321, 341, 361, 381, 161, 241, 121, 281","101, 121, 201, 221, 241, 261, 281, 361, 21, 81, 141, 301, 321, 41, 161, 381",57.57803607,22
Large,-3,1.2,361860,1,0.05,200,30,293,structured,0.605114126,0.63212148,"1, 61, 81, 141, 221, 301, 101, 181, 261, 381, 341","21, 261, 281, 321, 41, 61, 81, 121, 141, 241, 301, 361, 101, 161, 181, 201, 221",181.5436728,23
Large,-3,1.2,361860,1,0.05,200,30,293,unstructured,2.082973665,0.579881811,"381, 61, 121, 141, 201, 221, 281, 301, 361, 41","1, 81, 161, 241, 261, 21, 101, 181, 321, 341",30.67462063,23
Large,-3,1.2,361860,1,0.05,200,30,293,joint,0.908967561,0.600417094,"1, 81, 61, 121, 141, 201, 221, 241, 281, 301, 321, 361, 381, 21, 41, 341","21, 41, 101, 181, 201, 261, 281, 321, 341, 361, 121, 61, 141, 221, 241, 301, 1",48.88608575,23
Large,-3,1.2,361860,1,0.05,200,30,293,unstructuredcov,3.807371829,0.617374985,"21, 101, 121, 181, 201, 241, 261, 321, 1, 81, 141, 221, 281, 361, 41, 161, 301, 381","61, 141, 221, 301, 101, 181, 201, 241, 261, 321, 341, 381, 1, 21",99.28358388,23
Large,-3,1.2,361860,1,0.05,200,30,293,jointcov,0.546578723,0.673729773,"1, 61, 141, 221, 261, 301, 81, 101, 161, 181, 201, 241, 281, 321, 341, 21, 381","21, 121, 201, 241, 261, 281, 321, 1, 41, 61, 81, 301, 381, 161, 181, 101, 221",75.05295134,23
Large,-3,1.2,361860,1,0.05,200,30,293,covariate,0.581169564,0.563151495,"1, 81, 161, 181, 241, 261, 101, 321, 21, 61, 141, 221, 301, 381, 341, 361","61, 101, 121, 141, 181, 261, 281, 321, 361, 381, 41, 301, 1, 81, 161, 201, 341, 21, 241",21.24761724,23
Large,-3,1.2,361860,1,0.05,200,30,293,covariatebias,0.605706899,0.553722684,"1, 81, 161, 261, 101, 181, 201, 241, 321, 381, 21, 61, 141, 221, 301, 341","61, 101, 121, 141, 181, 261, 281, 321, 1, 41, 221, 301, 81, 161, 201, 341, 21, 241, 381",18.86650944,23
Large,-3,1.2,361860,1,0.05,200,30,293,correlation_str,0.571774747,0.611862754,"1, 81, 161, 181, 241, 261, 21, 61, 101, 141, 201, 221, 281, 321, 341, 361, 301","21, 61, 101, 121, 141, 181, 201, 261, 281, 301, 361, 381, 41, 81, 161, 241, 321, 341, 1, 221",61.44035864,23
Large,-3,1.2,361860,1,0.05,200,30,293,correlation_uns,1.020150267,0.59070642,"1, 81, 161, 61, 121, 141, 181, 201, 221, 241, 261, 281, 301, 321, 361, 381, 21, 341","21, 41, 101, 121, 181, 201, 261, 281, 341, 361, 61, 141, 221, 301",61.44035864,23
Large,-3,1.2,361860,1,0.05,200,30,293,correlationbias_str,0.555281624,0.667413561,"1, 61, 81, 141, 161, 221, 261, 301, 101, 181, 201, 241, 321, 341, 381, 21","21, 101, 181, 261, 281, 321, 1, 41, 61, 81, 121, 221, 241, 161, 141, 201",53.90085936,23
Large,-3,1.2,361860,1,0.05,200,30,293,correlationbias_uns,0.543303995,0.670854399,"61, 141, 221, 261, 301, 101, 181, 201, 241, 321, 341, 381, 1, 21","21, 121, 201, 261, 281, 321, 41, 61, 81, 141, 161, 221, 241, 1, 101, 181",53.90085936,23
Large,-3,1.2,706566,1,0.05,200,27,234,structured,0.75571548,0.16223663,"21, 61, 81, 101, 141, 181, 201, 221, 261, 281, 301, 341, 361, 381, 121, 161, 241, 321","1, 21, 41, 61, 81, 121, 201, 281, 321, 361, 161, 241, 381, 141, 221, 101, 301",118.9716694,24
Large,-3,1.2,706566,1,0.05,200,27,234,unstructured,2.238837735,0.104744567,"61, 121, 141, 201, 221, 281, 301, 361, 381, 41","1, 21, 81, 161, 241, 261, 321, 341",31.9167614,24
Large,-3,1.2,706566,1,0.05,200,27,234,joint,0.963796112,0.126042183,"61, 141, 201, 221, 281, 301, 381, 241, 161, 321","21, 101, 121, 181, 201, 261, 281, 361, 41, 81, 161, 341, 301, 381",64.57783747,24
Large,-3,1.2,706566,1,0.05,200,27,234,unstructuredcov,4.024726916,0.640994951,"61, 121, 141, 201, 221, 281, 301, 381, 161, 361, 241, 181, 261, 341","1, 21, 41, 101, 121, 181, 201, 261, 281, 341, 361, 161, 241, 301, 321, 381, 61, 141, 221",35.17131042,24
Large,-3,1.2,706566,1,0.05,200,27,234,jointcov,0.430938199,0.64131535,"21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 281, 301, 341, 361, 381, 161, 241, 321","1, 21, 41, 81, 241, 321, 361, 101, 161, 261, 281, 341, 121, 141, 181, 301, 381, 201",67.88319635,24
Large,-3,1.2,706566,1,0.05,200,27,234,covariate,0.564674347,0.250316536,"21, 41, 101, 121, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 1, 81, 381, 61","1, 21, 41, 121, 161, 241, 321, 341, 361, 181, 221, 261, 301, 381, 61, 81, 201, 101, 141",20.92788243,24
Large,-3,1.2,706566,1,0.05,200,27,234,covariatebias,0.564150043,0.261915786,"21, 41, 101, 121, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 1, 81, 381, 61","1, 21, 41, 121, 161, 241, 321, 341, 361, 181, 221, 261, 301, 381, 61, 81, 141, 201, 101, 281",22.22015715,24
Large,-3,1.2,706566,1,0.05,200,27,234,correlation_str,0.534908987,0.366242433,"21, 41, 61, 101, 121, 141, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 1, 81, 161","1, 21, 41, 101, 161, 181, 241, 321, 341, 361, 261, 281, 381, 81, 121, 141, 201, 221, 301, 61",65.54777002,24
Large,-3,1.2,706566,1,0.05,200,27,234,correlation_uns,1.140364329,0.099382169,"1, 21, 61, 81, 141, 201, 221, 241, 301, 381, 161, 321","41, 121, 181, 201, 281, 361, 261, 341, 21, 101, 301, 381, 61",65.54777002,24
Large,-3,1.2,706566,1,0.05,200,27,234,correlationbias_str,0.511164194,0.506516053,"21, 41, 61, 101, 121, 141, 181, 201, 221, 241, 261, 281, 301, 341, 361, 381, 1, 81, 161, 321","1, 21, 41, 161, 241, 321, 341, 361, 101, 121, 181, 221, 261, 281, 301, 381, 61, 81, 201, 141",51.52882719,24
Large,-3,1.2,706566,1,0.05,200,27,234,correlationbias_uns,0.427394004,0.651013108,"21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 281, 301, 341, 361, 381, 161, 241, 321","1, 21, 81, 161, 241, 321, 361, 381, 41, 61, 101, 181, 201, 261, 281, 341, 121, 141, 301",51.52882719,24
Large,-3,1.2,525395,1,0.05,200,29,291,structured,0.720541019,0.586387348,"1, 41, 161, 301, 381, 21, 61, 121, 141, 201, 221, 281, 321, 361, 81, 101, 341, 241","1, 61, 81, 101, 141, 161, 181, 201, 281, 361, 41, 121, 261, 21, 241, 301, 321, 381, 221, 341",27.3798337,25
Large,-3,1.2,525395,1,0.05,200,29,291,unstructured,2.00325838,0.550222317,"61, 141, 221, 281, 301, 361, 381, 121, 201","1, 21, 81, 161, 181, 241, 261, 321, 101",32.71919775,25
Large,-3,1.2,525395,1,0.05,200,29,291,joint,0.7262593,0.638401531,"1, 61, 141, 161, 221, 241, 301, 321, 381, 261, 81, 121, 201, 281, 361","21, 41, 101, 121, 181, 261, 341, 381, 141, 201, 221, 281, 361, 81, 161, 241, 321",59.24146605,25
Large,-3,1.2,525395,1,0.05,200,29,291,unstructuredcov,3.065193099,0.835574389,"61, 141, 221, 261, 281, 301, 361, 381, 21, 41, 101, 341, 81, 121, 201, 241, 321","1, 21, 161, 241, 261, 321, 121, 181, 201, 221, 281, 301, 361, 381, 81, 101",34.62286425,25
Large,-3,1.2,525395,1,0.05,200,29,291,jointcov,0.441859948,0.831262375,"41, 61, 221, 301, 381, 21, 121, 141, 201, 281, 321, 361, 101, 341, 1, 81, 161, 241","21, 81, 101, 181, 221, 241, 281, 321, 361, 1, 161, 261, 41, 301, 341",62.83417726,25
Large,-3,1.2,525395,1,0.05,200,29,291,covariate,0.720135954,0.55739009,"1, 41, 221, 301, 381, 61, 121, 141, 201, 281, 321, 361, 341, 21, 241","81, 141, 161, 181, 201, 241, 261, 281, 321, 341, 361, 101, 21, 41, 301, 1, 381",19.67572784,25
Large,-3,1.2,525395,1,0.05,200,29,291,covariatebias,0.698420252,0.565403204,"1, 41, 221, 301, 381, 61, 121, 141, 201, 281, 321, 361, 341, 21, 241","81, 141, 161, 181, 201, 241, 261, 281, 321, 341, 361, 101, 21, 41, 301, 1, 381",20.15956736,25
Large,-3,1.2,525395,1,0.05,200,29,291,correlation_str,0.583428373,0.714977864,"21, 41, 61, 141, 221, 301, 381, 121, 201, 281, 321, 361, 1, 341, 81, 161, 241","81, 141, 181, 201, 241, 261, 281, 301, 321, 341, 361, 1, 21, 101, 41, 161",76.70185733,25
Large,-3,1.2,525395,1,0.05,200,29,291,correlation_uns,0.892935431,0.569593845,"1, 61, 141, 161, 221, 241, 301, 321, 381, 261, 81","21, 41, 101, 121, 181, 201, 261, 341, 221, 281, 301, 361, 381, 141, 241, 321",76.70185733,25
Large,-3,1.2,525395,1,0.05,200,29,291,correlationbias_str,0.506857318,0.77115605,"41, 61, 141, 221, 301, 381, 21, 121, 201, 281, 321, 361, 341, 1, 81, 161, 241","1, 81, 101, 141, 201, 221, 241, 301, 321, 341, 361, 21, 41, 161, 181, 261, 281",55.99165249,25
Large,-3,1.2,525395,1,0.05,200,29,291,correlationbias_uns,0.39489161,0.873083667,"21, 41, 381, 61, 121, 141, 181, 201, 221, 261, 281, 301, 361, 101, 341, 81, 161, 241, 321","1, 21, 81, 121, 161, 201, 221, 241, 321, 41, 101, 261, 341, 61, 141, 301, 361, 281",55.99165249,25
